id,user_id,course_id,rating,content
567,567,2,5,tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam
568,568,2,3,nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate
569,569,2,5,cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi
570,570,3,5,quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus
571,571,5,5,consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci
572,572,5,5,eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum
573,573,3,3,justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem
574,574,2,5,integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor
575,575,4,4,blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin
576,576,3,4,ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit
577,577,3,5,posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in
578,578,4,3,tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed
579,579,4,4,tempus semper est quam pharetra magna ac consequat metus sapien
580,580,5,4,vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus
581,581,3,3,semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in
582,582,3,5,ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat
583,583,3,4,nulla sed accumsan felis ut at dolor quis odio consequat
584,584,3,5,lacus purus aliquet at feugiat non pretium quis lectus suspendisse
585,585,5,3,nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum
586,586,1,3,ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac
587,587,3,4,in consequat ut nulla sed accumsan felis ut at dolor
588,588,3,4,nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in
589,589,1,4,nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in
590,590,3,5,ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam
591,591,4,3,platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius
592,592,4,3,proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante
593,593,4,4,odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel
594,594,2,4,quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor
595,595,4,4,lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo
596,596,4,3,dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus
597,597,2,5,massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi
598,598,3,3,in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis
599,599,2,5,dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut
600,600,4,4,dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum
601,601,4,5,vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla
602,602,1,5,dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis
603,603,3,3,in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus
604,604,5,5,potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non
605,605,1,5,montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum
606,606,3,3,ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam
607,607,4,3,a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas
608,608,4,5,aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus
609,609,2,3,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo
610,610,3,3,ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque
611,611,1,4,risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit
612,612,4,4,at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu
613,613,3,4,condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et
614,614,2,5,dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus
615,615,5,5,luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor
616,616,4,5,posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus
617,617,2,3,quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi
618,618,1,5,vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi
619,619,2,3,justo lacinia eget tincidunt eget tempus vel pede morbi porttitor
620,620,4,4,duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui
621,621,4,4,hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris
622,622,4,5,lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia
623,623,2,4,in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam
624,624,2,4,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices
625,625,4,4,ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere
626,626,4,5,mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis
627,627,5,5,hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante
628,628,2,4,ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing
629,629,4,3,posuere nonummy integer non velit donec diam neque vestibulum eget vulputate
630,630,2,5,curabitur convallis duis consequat dui nec nisi volutpat eleifend donec
631,631,1,4,sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui
632,632,2,4,nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor
633,633,3,4,in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio
634,634,2,3,nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae
635,635,4,5,ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis
636,636,5,4,lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci
637,637,3,3,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat
638,638,2,4,mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id
639,639,3,5,parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque
640,640,4,5,viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec
641,641,3,4,leo odio condimentum id luctus nec molestie sed justo pellentesque
642,642,3,4,ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor
643,643,1,5,elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus
644,644,3,3,rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo
645,645,1,4,libero rutrum ac lobortis vel dapibus at diam nam tristique tortor
646,646,5,5,ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum
647,647,1,5,nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices
648,648,3,5,vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci
649,649,3,4,turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh
650,650,1,4,turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin
651,651,4,5,integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum
652,652,1,4,in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum
653,653,4,5,euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin
654,654,5,4,vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere
655,655,5,3,justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula
656,656,4,3,iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget
657,657,1,4,curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit
658,658,2,3,augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt
659,659,1,4,elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus
660,660,2,4,non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla
661,661,4,4,odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est
662,662,1,3,quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in
663,663,4,4,ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla
664,664,4,5,fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu
665,665,3,5,tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit
666,666,3,5,mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa
667,667,2,4,nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis
668,668,3,5,donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper
669,669,1,4,nisi venenatis tristique fusce congue diam id ornare imperdiet sapien
670,670,2,4,parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus
671,671,4,5,tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut
672,672,1,5,lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh
673,673,1,5,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis
674,674,3,4,cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla
675,675,5,3,lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a
676,676,3,4,augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula
677,677,4,4,posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante
678,678,1,3,nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh
679,679,3,3,eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit
680,680,2,5,ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec
681,681,4,3,nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed
682,682,1,5,erat eros viverra eget congue eget semper rutrum nulla nunc purus
683,683,3,4,vitae nisi nam ultrices libero non mattis pulvinar nulla pede
684,684,5,5,enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum
685,685,1,3,maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat
686,686,3,5,at turpis donec posuere metus vitae ipsum aliquam non mauris morbi
687,687,4,4,massa tempor convallis nulla neque libero convallis eget eleifend luctus
688,688,5,3,sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem
689,689,5,3,ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida
690,690,5,5,erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu
691,691,3,5,dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est
692,692,4,3,dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum
693,693,5,3,libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc
694,694,5,4,risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl
695,695,5,5,a libero nam dui proin leo odio porttitor id consequat in consequat ut
696,696,3,5,duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium
697,697,4,3,erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna
698,698,4,4,sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet
699,699,2,5,magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis
700,700,1,5,neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim
701,701,1,3,lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem
702,702,4,5,nulla pede ullamcorper augue a suscipit nulla elit ac nulla
703,703,2,3,habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum
704,704,1,5,sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl
705,705,2,3,odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est
706,706,5,4,eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar
707,707,3,4,id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae
708,708,1,3,morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra
709,709,2,4,ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend
710,710,4,3,pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper
711,711,2,3,hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat
712,712,1,3,nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac
713,713,5,3,posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui
714,714,2,3,augue vestibulum ante ipsum primis in faucibus orci luctus et
715,715,3,5,tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc
716,716,4,3,vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque
717,717,5,5,arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci
718,718,1,3,erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis
719,719,3,4,ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim
720,720,4,3,eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium
721,721,5,4,curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel
722,722,5,5,ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id
723,723,4,4,nulla suspendisse potenti cras in purus eu magna vulputate luctus
724,724,2,4,congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget
725,725,2,3,accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet
726,726,5,4,quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse
727,727,1,5,proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing
728,728,5,5,erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate
729,729,4,3,vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis
730,730,1,4,suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit
731,731,1,4,sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit
732,732,5,5,nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate
733,733,3,4,nulla mollis molestie lorem quisque ut erat curabitur gravida nisi
734,734,5,4,libero rutrum ac lobortis vel dapibus at diam nam tristique
735,735,5,5,augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa
736,736,4,3,tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor
737,737,2,3,non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis
738,738,1,4,mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin
739,739,2,3,in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit
740,740,2,4,lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in
741,741,5,5,cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien
742,742,1,3,volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed
743,743,4,5,cursus id turpis integer aliquet massa id lobortis convallis tortor risus
744,744,2,4,a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien
745,745,1,5,magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus
746,746,1,5,donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus
747,747,1,5,sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis
748,748,4,5,bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi
749,749,1,5,proin eu mi nulla ac enim in tempor turpis nec euismod
750,750,5,3,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat
751,751,5,4,ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae
752,752,1,5,et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat
753,753,5,5,orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat
754,754,5,5,turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis
755,755,2,4,lectus pellentesque eget nunc donec quis orci eget orci vehicula
756,756,2,3,cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing
757,757,5,3,erat curabitur gravida nisi at nibh in hac habitasse platea
758,758,1,5,iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit
759,759,1,5,erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in
760,760,1,5,eget tincidunt eget tempus vel pede morbi porttitor lorem id
761,761,3,5,vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit
762,762,4,5,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum
763,763,3,5,pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in
764,764,4,3,massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh
765,765,4,4,augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis
766,766,3,5,eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet
767,767,1,4,tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis
768,768,2,4,duis at velit eu est congue elementum in hac habitasse platea
769,769,2,3,in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin
770,770,3,5,rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio
771,771,1,5,amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci
772,772,4,4,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci
773,773,4,5,nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque
774,774,1,5,vestibulum quam sapien varius ut blandit non interdum in ante vestibulum
775,775,1,4,purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor
776,776,3,4,at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante
777,777,5,5,quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi
778,778,3,5,sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus
779,779,2,4,dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum
780,780,5,5,vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel
781,781,3,5,in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse
782,782,1,3,magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi
783,783,3,5,consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices
784,784,4,5,ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse
785,785,2,3,duis at velit eu est congue elementum in hac habitasse platea dictumst morbi
786,786,1,4,nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy
787,787,1,5,quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis
788,788,1,4,nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo
789,789,2,3,enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor
790,790,4,3,arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis
791,791,1,5,non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra
792,792,2,5,id massa id nisl venenatis lacinia aenean sit amet justo morbi ut
793,793,2,4,morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id
794,794,3,5,id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui
795,795,4,5,eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec
796,796,3,4,in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer
797,797,2,5,dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer
798,798,4,5,interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec
799,799,4,4,id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque
800,800,3,5,bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec
801,801,4,3,consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris
802,802,1,5,imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet
803,803,1,5,tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed
804,804,1,5,pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper
805,805,5,5,lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis
806,806,5,4,laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat
807,807,1,3,quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis
808,808,3,5,sed ante vivamus tortor duis mattis egestas metus aenean fermentum
809,809,3,3,eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et
810,810,2,5,integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue
811,811,5,4,a suscipit nulla elit ac nulla sed vel enim sit
812,812,4,4,at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet
813,813,4,4,pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin
814,814,2,3,venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at
815,815,4,3,sed vestibulum sit amet cursus id turpis integer aliquet massa id
816,816,1,3,leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis
817,817,2,3,nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin
818,818,5,5,ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus
819,819,5,3,neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio
820,820,5,3,cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing
821,821,4,3,praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante
822,822,3,4,integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl
823,823,5,5,tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam
824,824,3,5,dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit
825,825,1,5,amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in
826,826,5,3,blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede
827,827,2,3,proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in
828,828,3,5,mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec
829,829,5,4,posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum
830,830,5,5,cras in purus eu magna vulputate luctus cum sociis natoque penatibus
831,831,5,3,tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium
832,832,2,3,velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel
833,833,4,3,posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel
834,834,1,5,rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis
835,835,5,5,faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit
836,836,4,5,dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo
837,837,1,3,aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus
838,838,4,5,justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus
839,839,1,4,viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin
840,840,5,5,morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est
841,841,5,5,ut tellus nulla ut erat id mauris vulputate elementum nullam
842,842,2,3,condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum
843,843,4,3,amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate
844,844,5,5,ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo
845,845,5,4,cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam
846,846,3,5,sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum
847,847,2,4,vel lectus in quam fringilla rhoncus mauris enim leo rhoncus
